name,url,role,roleKorean,region,language,stars,maturity,evidence,fileCount,dirCount,maxDepth,truncated,sourceDepthScore,patterns,dependencyCues,keySourceReferences,sourceRisks,deepInsight,reportPath,localPath
line/feature-flag-android,https://github.com/line/feature-flag-android,general-ai-open-source,일반 AI 오픈소스,korea,Kotlin,114,solid,source+report,171,80,13,false,59,eval/test harness,,docs:README.md;docs:intellij-plugin/README.md;eval:intellij-plugin/src/test/resources/testData/ParsingTestData.feature_flag;eval:intellij-plugin/src/test/resources/testData/ParsingTestData.txt;eval:intellij-plugin/src/test/kotlin/com/linecorp/android/featureflag/ij/plugin/FeatureFlagParsingTest.kt;eval:feature-flag/src/test/resources/tests/FeatureFlagSelectorParserTest/VALUE_INVALID_CONJUNCTION_EMPTY;ci:.github/workflows/publish-gradle-plugin.yml;ci:.github/workflows/publish-intellij-plugin.yml,entrypoint path not obvious,"일반 AI 오픈소스 관점에서 eval/test harness 구조로 읽힌다. 핵심 소스 근거는 docs=README.md, intellij-plugin/README.md이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 8개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/line__feature-flag-android.md,sources/line__feature-flag-android
Samsung/restful,https://github.com/Samsung/restful,general-ai-open-source,일반 AI 오픈소스,korea,Java,64,emerging,source+report,80,49,10,false,59,eval/test harness;security/policy surface,,docs:README.md;docs:doc/.gitignore;docs:doc/Quick_Guide_1.docx;docs:doc/Quick_Guide_2.docx;eval:src/test/resources/com/samsung/ax/restful/utils/list.json;eval:src/test/resources/com/samsung/ax/restful/utils/project.properties;eval:src/test/java/com/samsung/ax/restful/utils/FileHelperTest.java;eval:src/test/java/com/samsung/ax/restful/utils/FormatHelperTest.java,entrypoint path not obvious;ci path not obvious,"일반 AI 오픈소스 관점에서 eval/test harness, security/policy surface 구조로 읽힌다. 핵심 소스 근거는 docs=README.md, doc/.gitignore, doc/Quick_Guide_1.docx이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 8개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/Samsung__restful.md,sources/Samsung__restful
yjhann33-design/korea-stock-insight-mcp,https://github.com/yjhann33-design/korea-stock-insight-mcp,agent-harness-mcp,에이전트 하네스/MCP,korea,Python,0,emerging,source+report,12,1,2,false,59,cli-first;api/server;spec/docs-driven;eval/test harness,claude;mcp,entrypoints:server.json;entrypoints:server.py;config:pyproject.toml;eval:SPEC.md;eval:test_smoke.py,ci path not obvious,"에이전트 하네스/MCP 관점에서 cli-first, api/server, spec/docs-driven 구조로 읽힌다. 핵심 소스 근거는 entrypoints=server.json, server.py이고, 의존성 단서는 claude, mcp, 검증/운영 단서는 test/eval 경로가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 5개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/yjhann33-design__korea-stock-insight-mcp.md,sources/yjhann33-design__korea-stock-insight-mcp
naver/posescript,https://github.com/naver/posescript,general-ai-open-source,일반 AI 오픈소스,korea,Python,203,emerging,source+report,102,13,4,false,58,retrieval/vector path;spec/docs-driven,torch;transformers,config:requirements.txt;docs:README.md;docs:src/text2pose/retrieval_modifier/README.md;docs:src/text2pose/retrieval/README.md;docs:src/text2pose/posescript/README.md,entrypoint path not obvious;test/eval path not obvious;ci path not obvious,"일반 AI 오픈소스 관점에서 retrieval/vector path, spec/docs-driven 구조로 읽힌다. 핵심 소스 근거는 config=requirements.txt이고, 의존성 단서는 torch, transformers, 검증/운영 단서는 운영 보조 파일은 추가 확인 필요이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 5개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/naver__posescript.md,sources/naver__posescript
nhn/toast-haste.framework,https://github.com/nhn/toast-haste.framework,general-ai-open-source,일반 AI 오픈소스,korea,Java,100,solid,source+report,153,129,10,false,58,eval/test harness;security/policy surface,,docs:README_KR.md;docs:README.md;eval:transport-udp/src/test/java/com/nhnent/haste/transport/udp/OutgoingCommandTest.java;eval:security/src/test/java/com/nhnent/haste/security/AesTest.java;eval:security/src/test/java/com/nhnent/haste/security/Base64.java;eval:security/src/test/java/com/nhnent/haste/security/BigIntegerTest.java,entrypoint path not obvious;ci path not obvious,"일반 AI 오픈소스 관점에서 eval/test harness, security/policy surface 구조로 읽힌다. 핵심 소스 근거는 docs=README_KR.md, README.md이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 6개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/nhn__toast-haste.framework.md,sources/nhn__toast-haste.framework
daangn/KarrotCodableKit,https://github.com/daangn/KarrotCodableKit,agent-harness-mcp,에이전트 하네스/MCP,korea,Swift,16,solid,source+report,189,61,6,false,58,eval/test harness,,instruction:CLAUDE.md;ci:.github/workflows/ci.yml;ci:.github/workflows/draft-release-note.yml;eval:Tests/KarrotCodableMacrosTests/UnnestedPolymorphicCodableMacroTests/UnnestedPolymorphicCodableMacroTests.swift;eval:Tests/KarrotCodableMacrosTests/UnnestedPolymorphicCodableMacroTests/UnnestedPolymorphicDecodableMacroTests.swift,entrypoint path not obvious,"에이전트 하네스/MCP 관점에서 eval/test harness 구조로 읽힌다. 핵심 소스 근거는 instruction=CLAUDE.md이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 5개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/daangn__KarrotCodableKit.md,sources/daangn__KarrotCodableKit
enescingoz/awesome-n8n-templates,https://github.com/enescingoz/awesome-n8n-templates,agent-harness-mcp,에이전트 하네스/MCP,korea,,23065,high-signal,source+report,352,26,3,false,57,retrieval/vector path;containerized deploy,,ci:.github/workflows/pr-review.yml;container:devops/docker-compose-controller.json,entrypoint path not obvious;test/eval path not obvious,"에이전트 하네스/MCP 관점에서 retrieval/vector path, containerized deploy 구조로 읽힌다. 핵심 소스 근거는 entrypoints=not obvious이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 CI workflow가 보임, container/deploy 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 2개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/enescingoz__awesome-n8n-templates.md,sources/enescingoz__awesome-n8n-templates
OrionStarAI/Orion,https://github.com/OrionStarAI/Orion,llm-wiki-rag,LLM 위키/RAG/지식베이스,korea,Python,811,emerging,source+report,48,14,3,false,57,spec/docs-driven;eval/test harness,,docs:README_ja.md;docs:README_ko.md;docs:README_zh.md;docs:README.md;eval:quantization/eval_quant.py;config:gradio_demo/requirements.txt,entrypoint path not obvious;ci path not obvious,"LLM 위키/RAG/지식베이스 관점에서 spec/docs-driven, eval/test harness 구조로 읽힌다. 핵심 소스 근거는 docs=README_ja.md, README_ko.md, README_zh.md이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 6개 파일 경로를 직접 스캔해야 확인된다.",reports/llm-wiki/repositories/OrionStarAI__Orion.md,sources/OrionStarAI__Orion
formulahendry/mcp-server-spec-driven-development,https://github.com/formulahendry/mcp-server-spec-driven-development,agent-harness-mcp,에이전트 하네스/MCP,mixed,TypeScript,430,solid,deep-source+report,10,1,2,false,57,cli-first;api/server;retrieval/vector path,modelcontextprotocol;express,entrypoints:server.json;entrypoints:src/index.ts;entrypoints:src/server.ts;config:package.json;config:tsconfig.json,test/eval path not obvious;ci path not obvious,"에이전트 하네스/MCP 관점에서 cli-first, api/server, retrieval/vector path 구조로 읽힌다. 핵심 소스 근거는 entrypoints=server.json, src/index.ts, src/server.ts이고, 의존성 단서는 modelcontextprotocol, express, 검증/운영 단서는 운영 보조 파일은 추가 확인 필요이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 5개 파일 경로를 직접 스캔해야 확인된다.",reports/clone-structures/formulahendry__mcp-server-spec-driven-development.md,sources/formulahendry__mcp-server-spec-driven-development
line/lighthouse,https://github.com/line/lighthouse,llm-wiki-rag,LLM 위키/RAG/지식베이스,korea,Python,254,solid,source+report,148,40,6,false,57,eval/test harness,,docs:README.md;docs:training/standalone_eval/README.md;eval:training/standalone_eval/__init__.py;eval:training/standalone_eval/eval.py;eval:training/standalone_eval/sample_val_preds_metrics_raw.json;ci:.github/workflows/mypy_ruff.yml;ci:.github/workflows/pytest.yml,entrypoint path not obvious,"LLM 위키/RAG/지식베이스 관점에서 eval/test harness 구조로 읽힌다. 핵심 소스 근거는 docs=README.md, training/standalone_eval/README.md이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 7개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/line__lighthouse.md,sources/line__lighthouse
naver/cover-checker,https://github.com/naver/cover-checker,llm-wiki-rag,LLM 위키/RAG/지식베이스,korea,Java,72,emerging,source+report,100,140,12,false,57,eval/test harness,,docs:README_ko.md;docs:README.md;docs:doc/example.png;eval:cover-checker-lcov/src/test/resources/sample.info;eval:cover-checker-lcov/src/test/java/com/naver/nid/cover/lcov/LcovCoverageReportParserTest.java;eval:cover-checker-jacoco/src/test/resources/reports/jacoco.xml;eval:cover-checker-jacoco/src/test/resources/reports/html/com.naver.nid.cover.github/GithubCommentManager.html;ci:.github/workflows/gradle.yml,entrypoint path not obvious,"LLM 위키/RAG/지식베이스 관점에서 eval/test harness 구조로 읽힌다. 핵심 소스 근거는 docs=README_ko.md, README.md, doc/example.png이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 8개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/naver__cover-checker.md,sources/naver__cover-checker
Samsung/Fluff,https://github.com/Samsung/Fluff,general-ai-open-source,일반 AI 오픈소스,korea,C++,55,emerging,source+report,227,8,3,false,57,eval/test harness,,config:Makefile;docs:README.md;eval:src/tests/BUILD;eval:src/tests/expression_arithmetic_test.cc;eval:src/tests/expression_assignment_test.cc;eval:src/tests/expression_function_application_test.cc,entrypoint path not obvious;ci path not obvious,"일반 AI 오픈소스 관점에서 eval/test harness 구조로 읽힌다. 핵심 소스 근거는 config=Makefile이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 6개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/Samsung__Fluff.md,sources/Samsung__Fluff
naver-ai/KoBBQ,https://github.com/naver-ai/KoBBQ,general-ai-open-source,일반 AI 오픈소스,korea,Python,19,emerging,source+report,21,3,3,false,57,spec/docs-driven;eval/test harness,,config:evaluation/requirements.txt;docs:README.md;docs:evaluation/README.md;docs:data/README.md;eval:evaluation/0_evaluation_prompts.tsv;eval:evaluation/1_preprocess.py;eval:evaluation/2_model_inference.py;eval:evaluation/3_postprocess_predictions.py,entrypoint path not obvious;ci path not obvious,"일반 AI 오픈소스 관점에서 spec/docs-driven, eval/test harness 구조로 읽힌다. 핵심 소스 근거는 config=evaluation/requirements.txt이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 8개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/naver-ai__KoBBQ.md,sources/naver-ai__KoBBQ
naver/nam-sdk-ios,https://github.com/naver/nam-sdk-ios,developer-productivity,개발 생산성/DevTools,korea,C++,6,emerging,source+report,6412,2499,10,false,57,eval/test harness,,docs:README.md;docs:Swift/Cocoapods/README.md;docs:docs/rewarded/guide.md;docs:docs/rewarded/images/rewarded_sample.jpg;eval:NAMSDK/SPM/Tests/NAMSDKTests.swift,entrypoint path not obvious;ci path not obvious,"개발 생산성/DevTools 관점에서 eval/test harness 구조로 읽힌다. 핵심 소스 근거는 docs=README.md, Swift/Cocoapods/README.md, docs/rewarded/guide.md이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 5개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/naver__nam-sdk-ios.md,sources/naver__nam-sdk-ios
SaiAkhil066/CORTEX-AI-SUPER-RAG,https://github.com/SaiAkhil066/CORTEX-AI-SUPER-RAG,general-ai-open-source,일반 AI 오픈소스,korea,Python,1727,solid,source+report,18,3,2,false,56,retrieval/vector path;spec/docs-driven;containerized deploy,langchain;pydantic;torch;transformers;ollama;llama;faiss,config:requirements.txt;docs:README.md;container:docker-compose.yml;container:Dockerfile,entrypoint path not obvious;test/eval path not obvious;ci path not obvious,"일반 AI 오픈소스 관점에서 retrieval/vector path, spec/docs-driven, containerized deploy 구조로 읽힌다. 핵심 소스 근거는 config=requirements.txt이고, 의존성 단서는 langchain, pydantic, torch, transformers, ollama, llama, 검증/운영 단서는 container/deploy 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 4개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/SaiAkhil066__CORTEX-AI-SUPER-RAG.md,sources/SaiAkhil066__CORTEX-AI-SUPER-RAG
kakaobrain/hotr,https://github.com/kakaobrain/hotr,general-ai-open-source,일반 AI 오픈소스,korea,Python,154,emerging,source+report,42,11,4,false,56,cli-first;eval/test harness,,entrypoints:main.py;config:Makefile;docs:README.md;eval:hotr/data/evaluators/coco_eval.py;eval:hotr/data/evaluators/hico_eval.py;eval:hotr/data/evaluators/vcoco_eval.py,ci path not obvious,"일반 AI 오픈소스 관점에서 cli-first, eval/test harness 구조로 읽힌다. 핵심 소스 근거는 entrypoints=main.py이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 6개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/kakaobrain__hotr.md,sources/kakaobrain__hotr
naver-ai/egtr,https://github.com/naver-ai/egtr,general-ai-open-source,일반 AI 오픈소스,korea,Python,148,emerging,source+report,41,11,4,false,56,spec/docs-driven;eval/test harness,torch;transformers,config:requirements.txt;docs:README.md;eval:lib/evaluation/__init__.py;eval:lib/evaluation/ap_eval_rel.py;eval:lib/evaluation/coco_eval.py;eval:lib/evaluation/oi_eval.py,entrypoint path not obvious;ci path not obvious,"일반 AI 오픈소스 관점에서 spec/docs-driven, eval/test harness 구조로 읽힌다. 핵심 소스 근거는 config=requirements.txt이고, 의존성 단서는 torch, transformers, 검증/운영 단서는 test/eval 경로가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 6개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/naver-ai__egtr.md,sources/naver-ai__egtr
